Club,Player,Age,Pos,Club Involved,Fee,Transfer Movement,League Name,Year
PEC Zwolle,Leroy Labylle,23,LB,MVV Maastricht,loan transfer,Out,eredivisie,2014
PEC Zwolle,Youssef Fennich,21,DM,Without Club,-,Out,eredivisie,2014
PEC Zwolle,Tomas Necid,25,CF,CSKA Moscow,"End of loan Dec 31, 2014",Out,eredivisie,2014
PEC Zwolle,Guyon Fernandez,28,CF,Feyenoord Rotterdam,"End of loan Jun 30, 2014",Out,eredivisie,2014
PEC Zwolle,Nikolaos Ioannidis,20,CF,Olympiacos Piraeus,"End of loan Jan 9, 2015",Out,eredivisie,2014
PSV Eindhoven,Luuk de Jong,23,CF,Borussia Mönchengladbach,€5.50m,In,eredivisie,2014
PSV Eindhoven,Remko Pasveer,30,GK,Heracles Almelo,free transfer,In,eredivisie,2014
PSV Eindhoven,Andrés Guardado,27,CM,Valencia CF,loan transfer,In,eredivisie,2014
PSV Eindhoven,Nicolas Isimat-Mirin,22,CB,AS Monaco,loan transfer,In,eredivisie,2014
PSV Eindhoven,Danny Wintjens,31,GK,VVV-Venlo,loan transfer,In,eredivisie,2014
PSV Eindhoven,Tim Matavz,25,CF,FC Augsburg,€4.00m,Out,eredivisie,2014
PSV Eindhoven,Zanka,24,CB,FC Copenhagen,€700k,Out,eredivisie,2014
PSV Eindhoven,Przemyslaw Tyton,27,GK,Elche CF,Loan fee: €95k,Out,eredivisie,2014
PSV Eindhoven,Peter van Ooijen,22,LW,Go Ahead Eagles,free transfer,Out,eredivisie,2014
PSV Eindhoven,Timothy Derijck,27,CB,ADO Den Haag,?,Out,eredivisie,2014
PSV Eindhoven,Menno Koch,20,CB,NAC Breda,loan transfer,Out,eredivisie,2014
PSV Eindhoven,Ji-sung Park,33,AM,Queens Park Rangers,"End of loan Jun 30, 2014",Out,eredivisie,2014
PSV Eindhoven,Bryan Ruiz,28,AM,Fulham FC,"End of loan Jun 30, 2014",Out,eredivisie,2014
Twente Enschede FC,Hakim Ziyech,21,AM,SC Heerenveen,€3.50m,In,eredivisie,2014
Twente Enschede FC,Kamohelo Mokotjo,23,DM,PEC Zwolle,€1.50m,In,eredivisie,2014
Twente Enschede FC,Kasper Kusk,22,RW,Aalborg BK,€600k,In,eredivisie,2014
Twente Enschede FC,Darryl Lachman,24,CB,PEC Zwolle,free transfer,In,eredivisie,2014
Twente Enschede FC,Ryo Miyaichi,21,RW,Arsenal FC,loan transfer,In,eredivisie,2014
Twente Enschede FC,Chris David,21,AM,Fulham FC,loan transfer,In,eredivisie,2014
Twente Enschede FC,Orlando Engelaar,35,DM,Without Club,-,In,eredivisie,2014
Twente Enschede FC,Dusan Tadic,25,LW,Southampton FC,€14.00m,Out,eredivisie,2014
Twente Enschede FC,Quincy Promes,22,LW,Spartak Moscow,€11.50m,Out,eredivisie,2014
Twente Enschede FC,Rasmus Bengtsson,28,CB,Malmö FF,€110k,Out,eredivisie,2014
Twente Enschede FC,Joey Pelupessy,21,DM,Heracles Almelo,free transfer,Out,eredivisie,2014
Twente Enschede FC,Roberto Rosales,25,RB,Málaga CF,free transfer,Out,eredivisie,2014
Twente Enschede FC,Daniel Fernandes,30,GK,Panthrakikos Komotini,loan transfer,Out,eredivisie,2014
Twente Enschede FC,Tim Hölscher,19,DM,Chemnitzer FC,loan transfer,Out,eredivisie,2014
Twente Enschede FC,Willem Janssen,27,CB,FC Utrecht,?,Out,eredivisie,2014
Twente Enschede FC,Jerson Cabral,23,LW,Willem II Tilburg,loan transfer,Out,eredivisie,2014
Twente Enschede FC,Tim Breukers,27,RB,Heracles Almelo,loan transfer,Out,eredivisie,2014
Twente Enschede FC,Wout Brama,27,DM,Without Club,-,Out,eredivisie,2014
Twente Enschede FC,Peter Wisgerhof,34,CB,   Retired,-,Out,eredivisie,2014
Twente Enschede FC,Sander Boschker,43,GK,   Retired,-,Out,eredivisie,2014
Twente Enschede FC,Luka Djordjevic,19,CF,Zenit St. Petersburg,"End of loan Jun 30, 2014",Out,eredivisie,2014
FC Utrecht,Rubio Rubín,18,CF,Westside Metros FC,free transfer,In,eredivisie,2014
FC Utrecht,Nacer Barazite,24,AM,AS Monaco,free transfer,In,eredivisie,2014
FC Utrecht,Anouar Kali,23,DM,Roda JC Kerkrade,free transfer,In,eredivisie,2014
FC Utrecht,Christian Kum,28,CB,SC Heerenveen,free transfer,In,eredivisie,2014
FC Utrecht,Ramon Leeuwin,26,CB,SC Cambuur Leeuwarden,free transfer,In,eredivisie,2014
FC Utrecht,Sébastien Haller,20,CF,AJ Auxerre,loan transfer,In,eredivisie,2014
FC Utrecht,Kristoffer Peterson,19,LW,Liverpool FC U21,?,In,eredivisie,2014
FC Utrecht,Willem Janssen,27,CB,Twente Enschede FC,?,In,eredivisie,2014
FC Utrecht,Ruud Boymans,25,CF,AZ Alkmaar,?,In,eredivisie,2014
FC Utrecht,Timo Letschert,21,CB,Roda JC Kerkrade,loan transfer,In,eredivisie,2014
FC Utrecht,Danny Verbeek,23,RW,Standard Liège,loan transfer,In,eredivisie,2014
FC Utrecht,Jens Toornstra,25,DM,Feyenoord Rotterdam,€3.50m,Out,eredivisie,2014
FC Utrecht,Steve De Ridder,27,CM,FC Copenhagen,€2.00m,Out,eredivisie,2014
FC Utrecht,Dave Bulthuis,24,CB,1.FC Nuremberg,€600k,Out,eredivisie,2014
FC Utrecht,Anouar Kali,23,DM,Al-Arabi SC,€500k,Out,eredivisie,2014
FC Utrecht,Johan Martensson,25,DM,Helsingborgs IF,free transfer,Out,eredivisie,2014
FC Utrecht,Jacob Mulenga,30,CF,Adana Demirspor,free transfer,Out,eredivisie,2014
FC Utrecht,Matthieu Delpierre,33,CB,Melbourne Victory,free transfer,Out,eredivisie,2014
FC Utrecht,Marcus Nilsson,26,CB,Kalmar FF,free transfer,Out,eredivisie,2014
FC Utrecht,Bob Schepers,22,LW,SC Cambuur Leeuwarden,free transfer,Out,eredivisie,2014
FC Utrecht,Christian Dorda,25,LB,KVC Westerlo,?,Out,eredivisie,2014
FC Utrecht,Sean Klaiber,20,RB,FC Dordrecht,loan transfer,Out,eredivisie,2014
FC Utrecht,Nando Quesada,21,AM,Achilles '29,loan transfer,Out,eredivisie,2014
FC Utrecht,Adam Sarota,25,RM,Brisbane Roar,loan transfer,Out,eredivisie,2014
FC Utrecht,Leon de Kogel,22,CF,Almere City FC,loan transfer,Out,eredivisie,2014
FC Utrecht,Kenny Teijsse,21,DM,Sparta Rotterdam,loan transfer,Out,eredivisie,2014
FC Utrecht,Elroy Pappot,21,AM,Fortuna Sittard,loan transfer,Out,eredivisie,2014
FC Utrecht,Aleksandar Bjelica,20,CB,Sparta Rotterdam,loan transfer,Out,eredivisie,2014
FC Utrecht,Aleksandar Bjelica,20,CB,Without Club,-,Out,eredivisie,2014
FC Utrecht,Cedric van der Gun,35,CF,   Retired,-,Out,eredivisie,2014
FC Utrecht,Willem Janssen,27,CB,Twente Enschede FC,"End of loan Jun 30, 2014",Out,eredivisie,2014
FC Utrecht,Juan Agudelo,21,CF,Stoke City,"End of loan Jun 30, 2014",Out,eredivisie,2014
FC Utrecht,Timothy Derijck,27,CB,PSV Eindhoven,"End of loan Jun 30, 2014",Out,eredivisie,2014
Vitesse Arnhem,Abiola Dauda,26,CF,Red Star Belgrade,€500k,In,eredivisie,2014
Vitesse Arnhem,Arnold Kruiswijk,29,CB,SC Heerenveen,free transfer,In,eredivisie,2014
Vitesse Arnhem,Denys Oliynyk,27,LW,Dnipro Dnipropetrovsk (-2020),free transfer,In,eredivisie,2014
Vitesse Arnhem,Marvelous Nakamba,20,DM,AS Nancy-Lorraine,free transfer,In,eredivisie,2014
Vitesse Arnhem,Wallace Oliveira,20,RB,Chelsea FC,loan transfer,In,eredivisie,2014
Vitesse Arnhem,Josh McEachran,21,CM,Chelsea FC,loan transfer,In,eredivisie,2014
Vitesse Arnhem,Frank van der Struijk,29,RB,Willem II Tilburg,free transfer,Out,eredivisie,2014
Vitesse Arnhem,Wimilio Vink,20,AM,MVV Maastricht,free transfer,Out,eredivisie,2014
Vitesse Arnhem,Mike Havenaar,27,CF,Córdoba CF,free transfer,Out,eredivisie,2014
Vitesse Arnhem,Marko Meerits,22,GK,FC Emmen,free transfer,Out,eredivisie,2014
Vitesse Arnhem,Nikola Aksentijevic,21,RB,OFK Beograd,free transfer,Out,eredivisie,2014
Vitesse Arnhem,Marcus Pedersen,24,CF,SK Brann,?,Out,eredivisie,2014
Vitesse Arnhem,Patrick van Aanholt,23,LB,Chelsea FC,"End of loan Jun 30, 2014",Out,eredivisie,2014
Vitesse Arnhem,Lucas Piazón,20,AM,Chelsea FC,"End of loan May 7, 2014",Out,eredivisie,2014
Vitesse Arnhem,Christian Atsu,22,LW,Chelsea FC,"End of loan Jun 30, 2014",Out,eredivisie,2014
Willem II Tilburg,Wiljan Pluim,26,AM,Roda JC Kerkrade,free transfer,In,eredivisie,2014
Willem II Tilburg,Frank van der Struijk,29,RB,Vitesse Arnhem,free transfer,In,eredivisie,2014
Willem II Tilburg,Robert Braber,31,AM,RKC Waalwijk,free transfer,In,eredivisie,2014
Willem II Tilburg,Mitchell Dijks,21,LB,Ajax Amsterdam,free transfer,In,eredivisie,2014
Willem II Tilburg,Ben Sahar,24,CF,Hertha BSC,free transfer,In,eredivisie,2014
Willem II Tilburg,Samuel Armenteros,24,CF,RSC Anderlecht,loan transfer,In,eredivisie,2014
Willem II Tilburg,Jerson Cabral,23,LW,Twente Enschede FC,loan transfer,In,eredivisie,2014
Willem II Tilburg,Fabian Sporkslede,20,RB,Ajax Amsterdam U21,loan transfer,In,eredivisie,2014
Willem II Tilburg,Kostas Lamprou,22,GK,Feyenoord Rotterdam,loan transfer,In,eredivisie,2014
Willem II Tilburg,Kees van Buuren,27,RB,Sparta Rotterdam,free transfer,Out,eredivisie,2014
Willem II Tilburg,Gaby Jallo,25,LB,FC Emmen,free transfer,Out,eredivisie,2014
Willem II Tilburg,Mitch van der Ven,19,LM,FC Eindhoven,free transfer,Out,eredivisie,2014
Willem II Tilburg,Kevin Brands,26,AM,FC Volendam,loan transfer,Out,eredivisie,2014
Willem II Tilburg,Simon van Zeelst,20,CM,RKC Waalwijk,loan transfer,Out,eredivisie,2014
Willem II Tilburg,Ryan Sanusi,22,DM,FC Oss,loan transfer,Out,eredivisie,2014
Willem II Tilburg,Renan Zanelli,22,AM,FC Oss,loan transfer,Out,eredivisie,2014
Willem II Tilburg,Justin Mathieu,18,AM,FC Oss,loan transfer,Out,eredivisie,2014
Willem II Tilburg,Maxim Deckers,20,LB,RKC Waalwijk,loan transfer,Out,eredivisie,2014
Willem II Tilburg,Norair Aslanyan,23,RW,Almere City FC,loan transfer,Out,eredivisie,2014
Willem II Tilburg,Denny Landzaat,38,CM,   Retired,-,Out,eredivisie,2014
Willem II Tilburg,Niek Vossebelt,23,CM,Without Club,-,Out,eredivisie,2014
Willem II Tilburg,Ruud Swinkels,27,GK,Without Club,-,Out,eredivisie,2014
Willem II Tilburg,Mats van Huijgevoort,21,CB,Feyenoord U21,"End of loan Jun 30, 2014",Out,eredivisie,2014
Willem II Tilburg,Fabian Sporkslede,21,RB,Ajax Amsterdam U21,"End of loan Jan 26, 2015",Out,eredivisie,2014
Willem II Tilburg,Ruud Boymans,25,CF,AZ Alkmaar,"End of loan Jun 30, 2014",Out,eredivisie,2014
ADO Den Haag,Ludcinio Marengo,23,LW,FC Volendam,free transfer,In,eredivisie,2015
ADO Den Haag,Tom Beugelsdijk,25,CB,FSV Frankfurt,free transfer,In,eredivisie,2015
ADO Den Haag,Édouard Duplan,32,LW,FC Utrecht,free transfer,In,eredivisie,2015
ADO Den Haag,Ruben Schaken,33,RW,FK Inter Baku,free transfer,In,eredivisie,2015
ADO Den Haag,Mike Havenaar,28,CF,HJK Helsinki,?,In,eredivisie,2015
ADO Den Haag,Kenji Gorré,20,LW,Swansea City,loan transfer,In,eredivisie,2015
ADO Den Haag,Kyle Ebecilio,21,CM,Twente Enschede FC,loan transfer,In,eredivisie,2015
ADO Den Haag,Michiel Kramer,26,CF,Feyenoord Rotterdam,€1.50m,Out,eredivisie,2015
ADO Den Haag,Mike van Duinen,23,CF,Fortuna Düsseldorf,€500k,Out,eredivisie,2015
ADO Den Haag,Richelo Fecunda,19,RB,HBS Craeyenhout,free transfer,Out,eredivisie,2015
ADO Den Haag,Mitchell Schet,27,RW,AS Trencin,free transfer,Out,eredivisie,2015
ADO Den Haag,Ricky van Haaren,24,CM,FC Dinamo 1948,free transfer,Out,eredivisie,2015
ADO Den Haag,Malcolm Esajas,28,LW,FC Den Bosch,free transfer,Out,eredivisie,2015
ADO Den Haag,Guy Smith,19,RB,VV Noordwijk,free transfer,Out,eredivisie,2015
ADO Den Haag,Ninos Gouriye,24,LW,Astra Giurgiu,free transfer,Out,eredivisie,2015
ADO Den Haag,Xander Houtkoop,26,LW,SC Cambuur Leeuwarden,free transfer,Out,eredivisie,2015
ADO Den Haag,Roland Alberg,25,AM,Philadelphia Union,?,Out,eredivisie,2015
ADO Den Haag,Sem de Wit,20,CB,SC Cambuur-Leeuwarden U21,?,Out,eredivisie,2015
ADO Den Haag,Gervane Kastaneer,19,LW,FC Eindhoven,loan transfer,Out,eredivisie,2015
ADO Den Haag,Papito Merencia,21,AM,Without Club,-,Out,eredivisie,2015
ADO Den Haag,Mitchel de Vlugt,21,DM,Without Club,-,Out,eredivisie,2015
ADO Den Haag,Kenji Gorré,21,LW,Swansea City,"End of loan Jan 30, 2016",Out,eredivisie,2015
ADO Den Haag,Oleksandr Yakovenko,28,LW,ACF Fiorentina,"End of loan Jun 30, 2015",Out,eredivisie,2015
ADO Den Haag,Wilson Eduardo,24,LW,Sporting CP,"End of loan Jun 30, 2015",Out,eredivisie,2015
Ajax Amsterdam,Nemanja Gudelj,23,CB,AZ Alkmaar,€6.00m,In,eredivisie,2015
Ajax Amsterdam,Arkadiusz Milik,21,CF,Bayer 04 Leverkusen,€2.80m,In,eredivisie,2015
Ajax Amsterdam,Amin Younes,21,LW,Borussia Mönchengladbach,€2.50m,In,eredivisie,2015
Ajax Amsterdam,Johnny Heitinga,31,CB,Hertha BSC,free transfer,In,eredivisie,2015
Ajax Amsterdam,Mitchell Dijks,22,LB,Willem II Tilburg,?,In,eredivisie,2015
Ajax Amsterdam,Yaya Sanogo,22,CF,Arsenal FC,loan transfer,In,eredivisie,2015
Ajax Amsterdam,Ricardo Kishna,20,LW,SS Lazio,€3.00m,Out,eredivisie,2015
Ajax Amsterdam,Kolbeinn Sigthórsson,25,CF,FC Nantes,€3.00m,Out,eredivisie,2015
Ajax Amsterdam,Niklas Moisander,29,CB,UC Sampdoria,free transfer,Out,eredivisie,2015
Ajax Amsterdam,Lesly de Sa,22,RW,Willem II Tilburg,loan transfer,Out,eredivisie,2015
Ajax Amsterdam,Lucas Andersen,20,AM,Willem II Tilburg,loan transfer,Out,eredivisie,2015
Ajax Amsterdam,Ruben Ligeon,23,RB,FC Utrecht,loan transfer,Out,eredivisie,2015
Ajax Amsterdam,Richairo Zivkovic,18,CF,Willem II Tilburg,loan transfer,Out,eredivisie,2015
Ajax Amsterdam,Ruben Ligeon,23,RB,Willem II Tilburg,loan transfer,Out,eredivisie,2015
Ajax Amsterdam,Peter Leeuwenburgh,21,GK,FC Dordrecht,loan transfer,Out,eredivisie,2015
Ajax Amsterdam,Lerin Duarte,25,CM,NAC Breda,loan transfer,Out,eredivisie,2015
Ajax Amsterdam,Johnny Heitinga,32,CB,   Retired,-,Out,eredivisie,2015
Ajax Amsterdam,Yaya Sanogo,23,CF,Arsenal FC,"End of loan Jan 31, 2016",Out,eredivisie,2015
Ajax Amsterdam,Niki Zimling,30,DM,1.FSV Mainz 05,"End of loan Jun 30, 2015",Out,eredivisie,2015
Ajax Amsterdam,Arkadiusz Milik,21,CF,Bayer 04 Leverkusen,"End of loan Jun 30, 2015",Out,eredivisie,2015
AZ Alkmaar,Alireza Jahanbakhsh,21,RW,NEC Nijmegen,€1.80m,In,eredivisie,2015
AZ Alkmaar,Ben Rienstra,25,CM,PEC Zwolle,€1.50m,In,eredivisie,2015
AZ Alkmaar,Stijn Wuytens,26,CB,Willem II Tilburg,€500k,In,eredivisie,2015
AZ Alkmaar,Vincent Janssen,21,CF,Almere City FC,€500k,In,eredivisie,2015
AZ Alkmaar,Rajko Brezancic,25,LB,FK Cukaricki,€400k,In,eredivisie,2015
AZ Alkmaar,Jop van der Linden,24,CB,Go Ahead Eagles,free transfer,In,eredivisie,2015
AZ Alkmaar,Gino Coutinho,32,GK,Excelsior Rotterdam,free transfer,In,eredivisie,2015
AZ Alkmaar,Levi García,18,CF,Central FC,?,In,eredivisie,2015
AZ Alkmaar,Mounir El Hamdaoui,31,CF,Without Club,-,In,eredivisie,2015
AZ Alkmaar,Ron Vlaar,30,CB,Without Club,-,In,eredivisie,2015
AZ Alkmaar,Steven Berghuis,23,AM,Watford FC,€6.50m,Out,eredivisie,2015
AZ Alkmaar,Nemanja Gudelj,23,CB,Ajax Amsterdam,€6.00m,Out,eredivisie,2015
AZ Alkmaar,Aron Jóhannsson,24,CF,SV Werder Bremen,€4.20m,Out,eredivisie,2015
AZ Alkmaar,Jeffrey Gouweleeuw,24,CB,FC Augsburg,€3.00m,Out,eredivisie,2015
AZ Alkmaar,Mounir El Hamdaoui,31,CF,Umm Salal SC,€100k,Out,eredivisie,2015
AZ Alkmaar,Wesley Hoedt,21,CB,SS Lazio,free transfer,Out,eredivisie,2015
AZ Alkmaar,Yves De Winter,28,GK,Sint-Truidense VV,free transfer,Out,eredivisie,2015
AZ Alkmaar,Simon Poulsen,30,LB,PSV Eindhoven,free transfer,Out,eredivisie,2015
AZ Alkmaar,Esteban Alvarado,26,GK,Trabzonspor,free transfer,Out,eredivisie,2015
AZ Alkmaar,Djavan Anderson,20,RB,SC Cambuur Leeuwarden,?,Out,eredivisie,2015
AZ Alkmaar,Eli Babalj,23,CF,Adelaide United,loan transfer,Out,eredivisie,2015
AZ Alkmaar,Guus Hupperts,23,RW,Willem II Tilburg,loan transfer,Out,eredivisie,2015
AZ Alkmaar,Stijn Spierings,19,DM,Sparta Rotterdam,loan transfer,Out,eredivisie,2015
SC Cambuur Leeuwarden,Sjoerd Overgoor,26,CM,Go Ahead Eagles,€75k,In,eredivisie,2015
SC Cambuur Leeuwarden,André Krul,28,GK,KFC Turnhout,free transfer,In,eredivisie,2015
SC Cambuur Leeuwarden,Xander Houtkoop,26,LW,ADO Den Haag,free transfer,In,eredivisie,2015
SC Cambuur Leeuwarden,Valmir Berisha,19,CF,Roma U19,free transfer,In,eredivisie,2015
SC Cambuur Leeuwarden,Marvin Peersman,24,LB,FC Dordrecht,free transfer,In,eredivisie,2015
SC Cambuur Leeuwarden,Dominik Masek,19,AM,Hamburger SV II,free transfer,In,eredivisie,2015
SC Cambuur Leeuwarden,Kai Heerings,25,CB,FC Utrecht,free transfer,In,eredivisie,2015
SC Cambuur Leeuwarden,Jergé Hoefdraad,28,Attack,Almere City FC,free transfer,In,eredivisie,2015
SC Cambuur Leeuwarden,Darryl Lachman,26,CB,Sheffield Wednesday,loan transfer,In,eredivisie,2015
SC Cambuur Leeuwarden,Djavan Anderson,20,RB,AZ Alkmaar,?,In,eredivisie,2015
SC Cambuur Leeuwarden,Kevin van Veen,24,CF,Scunthorpe United,loan transfer,In,eredivisie,2015
SC Cambuur Leeuwarden,Tom Hiariej,27,DM,FC Groningen,loan transfer,In,eredivisie,2015
SC Cambuur Leeuwarden,Wessel Dammers,20,CB,Feyenoord Rotterdam,loan transfer,In,eredivisie,2015
SC Cambuur Leeuwarden,Martijn van der Laan,27,CB,FC Groningen,loan transfer,In,eredivisie,2015
SC Cambuur Leeuwarden,Rai Vloet,20,CF,PSV Eindhoven,loan transfer,In,eredivisie,2015
SC Cambuur Leeuwarden,Jack Byrne,19,RW,Manchester City U21,loan transfer,In,eredivisie,2015
SC Cambuur Leeuwarden,Etiënne Reijnen,28,CB,FC Groningen,€400k,Out,eredivisie,2015
SC Cambuur Leeuwarden,Bartholomew Ogbeche,31,CF,Willem II Tilburg,€300k,Out,eredivisie,2015
SC Cambuur Leeuwarden,Donovan Slijngard,27,LB,FK Zalgiris Vilnius,free transfer,Out,eredivisie,2015
SC Cambuur Leeuwarden,Sebastian Steblecki,23,AM,Górnik Zabrze,free transfer,Out,eredivisie,2015
SC Cambuur Leeuwarden,Mohamed El Makrini,27,DM,Odense Boldklub,free transfer,Out,eredivisie,2015
SC Cambuur Leeuwarden,Damiano Schet,25,LW,SC Telstar,free transfer,Out,eredivisie,2015
SC Cambuur Leeuwarden,Michiel Hemmen,28,CF,BK Häcken,free transfer,Out,eredivisie,2015
SC Cambuur Leeuwarden,Lucas Bijker,22,LB,SC Heerenveen,free transfer,Out,eredivisie,2015
SC Cambuur Leeuwarden,Bob Schepers,23,LW,ONS Sneek,free transfer,Out,eredivisie,2015
SC Cambuur Leeuwarden,Jurjan Wouda,24,GK,Flevo Boys Emmeloord,free transfer,Out,eredivisie,2015
SC Cambuur Leeuwarden,Mart Dijkstra,24,DM,Sparta Rotterdam,free transfer,Out,eredivisie,2015
SC Cambuur Leeuwarden,Wout Droste,26,RB,Heracles Almelo,free transfer,Out,eredivisie,2015
SC Cambuur Leeuwarden,Kai Heerings,26,CB,Helmond Sport,loan transfer,Out,eredivisie,2015
SC Cambuur Leeuwarden,Valmir Berisha,19,CF,Without Club,-,Out,eredivisie,2015
SC Cambuur Leeuwarden,Daniël de Ridder,31,LW,   Retired,-,Out,eredivisie,2015
SC Cambuur Leeuwarden,Sinan Bytyqi,20,AM,Manchester City U21,"End of loan Jun 30, 2015",Out,eredivisie,2015
SC Cambuur Leeuwarden,Ron Janzen,21,CB,FC Groningen U21,"End of loan Jun 30, 2015",Out,eredivisie,2015
Excelsior Rotterdam,Stanley Elbers,23,RW,Helmond Sport,€200k,In,eredivisie,2015
Excelsior Rotterdam,Tom Overtoom,24,CM,FC Volendam,free transfer,In,eredivisie,2015
Excelsior Rotterdam,Mike Havekotte,19,GK,FC Utrecht U21,free transfer,In,eredivisie,2015
Excelsior Rotterdam,Michiel Hemmen,28,CF,BK Häcken,free transfer,In,eredivisie,2015
Excelsior Rotterdam,Tom Muyters,30,GK,FC Eindhoven,free transfer,In,eredivisie,2015
Excelsior Rotterdam,Henrico Drost,28,CB,NAC Breda,free transfer,In,eredivisie,2015
Excelsior Rotterdam,Bas Kuipers,20,LB,Ajax Amsterdam U21,free transfer,In,eredivisie,2015
Excelsior Rotterdam,Brandley Kuwas,22,RW,FC Volendam,free transfer,In,eredivisie,2015
Excelsior Rotterdam,Nigel Hasselbaink,24,CF,Hamilton Academical FC,free transfer,In,eredivisie,2015
Excelsior Rotterdam,Filip Kurto,24,GK,FC Dordrecht,free transfer,In,eredivisie,2015
Excelsior Rotterdam,Yoëll van Nieff,22,DM,FC Groningen,loan transfer,In,eredivisie,2015
Excelsior Rotterdam,Jordan Botaka,22,RW,Leeds United,€675k,Out,eredivisie,2015
Excelsior Rotterdam,Toni Varela,29,CM,Al-Jahra SC,free transfer,Out,eredivisie,2015
Excelsior Rotterdam,Lars Hutten,25,Attack,Fortuna Sittard,free transfer,Out,eredivisie,2015
Excelsior Rotterdam,Gino Coutinho,32,GK,AZ Alkmaar,free transfer,Out,eredivisie,2015
Excelsior Rotterdam,Jordy Deckers,26,GK,VVV-Venlo,free transfer,Out,eredivisie,2015
Excelsior Rotterdam,Daan Blij,21,RW,Excelsior Maassluis,free transfer,Out,eredivisie,2015
Excelsior Rotterdam,Tom Overtoom,25,CM,FC Emmen,loan transfer,Out,eredivisie,2015
Excelsior Rotterdam,Carlo de Reuver,20,CF,Helmond Sport,loan transfer,Out,eredivisie,2015
Excelsior Rotterdam,Kevin van Diermen,26,CB,NAC Breda,loan transfer,Out,eredivisie,2015
Excelsior Rotterdam,Richard Stolte,25,LM,Without Club,-,Out,eredivisie,2015
Excelsior Rotterdam,Marko Maletic,21,CF,SC Telstar,loan transfer,Out,eredivisie,2015
Excelsior Rotterdam,Bas Kuipers,20,LB,Ajax Amsterdam U21,"End of loan Jun 30, 2015",Out,eredivisie,2015
Excelsior Rotterdam,Ninos Gouriye,24,LW,ADO Den Haag,"End of loan Jun 30, 2015",Out,eredivisie,2015
Feyenoord Rotterdam,Marko Vejinović,25,DM,Vitesse Arnhem,€3.50m,In,eredivisie,2015
Feyenoord Rotterdam,Eric Botteghin,27,CB,FC Groningen,€2.50m,In,eredivisie,2015
Feyenoord Rotterdam,Renato Tapia,20,DM,Twente Enschede FC,€1.50m,In,eredivisie,2015
Feyenoord Rotterdam,Michiel Kramer,26,CF,ADO Den Haag,€1.50m,In,eredivisie,2015
Feyenoord Rotterdam,Simon Gustafson,20,CM,BK Häcken,€1.50m,In,eredivisie,2015
Feyenoord Rotterdam,Pär Hansson,29,GK,Helsingborgs IF,free transfer,In,eredivisie,2015
Feyenoord Rotterdam,Eljero Elia,28,LW,SV Werder Bremen,free transfer,In,eredivisie,2015
Feyenoord Rotterdam,Jan-Arie van der Heijden,27,CB,Vitesse Arnhem,free transfer,In,eredivisie,2015
Feyenoord Rotterdam,Colin Kazim-Richards,28,CF,Bursaspor,free transfer,In,eredivisie,2015
Feyenoord Rotterdam,Dirk Kuyt,34,RW,Fenerbahce,free transfer,In,eredivisie,2015
Feyenoord Rotterdam,Jordy Clasie,24,DM,Southampton FC,€15.00m,Out,eredivisie,2015
Feyenoord Rotterdam,Jean-Paul Boëtius,21,AM,FC Basel 1893,€2.00m,Out,eredivisie,2015
Feyenoord Rotterdam,Elvis Manu,22,CF,Brighton & Hove Albion,€1.20m,Out,eredivisie,2015
Feyenoord Rotterdam,Mitchell Te Vrede,24,CF,SC Heerenveen,€500k,Out,eredivisie,2015
Feyenoord Rotterdam,Joey Sleegers,21,LW,NEC Nijmegen,€100k,Out,eredivisie,2015
Feyenoord Rotterdam,Colin Kazim-Richards,29,CF,Celtic FC,free transfer,Out,eredivisie,2015
Feyenoord Rotterdam,Wesley Verhoek,28,RW,FC Pune City,free transfer,Out,eredivisie,2015
Feyenoord Rotterdam,Matthew Steenvoorden,22,CB,FC Dordrecht,free transfer,Out,eredivisie,2015
Feyenoord Rotterdam,Ronald Graafland,36,GK,   Retired,free transfer,Out,eredivisie,2015
Feyenoord Rotterdam,Erwin Mulder,26,GK,SC Heerenveen,free transfer,Out,eredivisie,2015
Feyenoord Rotterdam,Kostas Lamprou,23,GK,Willem II Tilburg,free transfer,Out,eredivisie,2015
Feyenoord Rotterdam,Lucas Woudenberg,21,LB,NEC Nijmegen,loan transfer,Out,eredivisie,2015
Feyenoord Rotterdam,Wessel Dammers,20,CB,SC Cambuur Leeuwarden,loan transfer,Out,eredivisie,2015
Feyenoord Rotterdam,Lex Immers,29,AM,Cardiff City,loan transfer,Out,eredivisie,2015
Feyenoord Rotterdam,Joris Mathijsen,35,CB,   Retired,-,Out,eredivisie,2015
Feyenoord Rotterdam,Khalid Boulahrouz,33,CB,Without Club,-,Out,eredivisie,2015
Feyenoord Rotterdam,Luke Wilkshire,33,RB,Without Club,-,Out,eredivisie,2015
Feyenoord Rotterdam,Rodny Lopes Cabral,20,RB,Without Club,-,Out,eredivisie,2015
Feyenoord Rotterdam,Colin Kazim-Richards,28,CF,Bursaspor,"End of loan Jun 30, 2015",Out,eredivisie,2015
De Graafschap Doetinchem,Youssef El Jebli,22,AM,FC Lienden,€50k,In,eredivisie,2015
De Graafschap Doetinchem,Alexander Bannink,25,AM,FC Emmen,free transfer,In,eredivisie,2015
De Graafschap Doetinchem,Piotr Parzyszek,22,CF,Charlton Athletic,free transfer,In,eredivisie,2015
De Graafschap Doetinchem,Cas Peters,22,CF,CD Nacional,free transfer,In,eredivisie,2015
