Club,Player,Age,Pos,Club Involved,Fee,Transfer Movement,League Name,Year
Gil Vicente FC,Januário,22,CB,CTE Colatina Futebol Clube ,"End of loan Jun 30, 2003",Out,liga-nos,2003
CF Os Belenenses,Marcos António,25,CB,FC Porto B,free transfer,In,liga-nos,2003
CF Os Belenenses,Ferreira,31,CB,SC Beira-Mar,free transfer,In,liga-nos,2003
CF Os Belenenses,Hugo Luz,28,CB,FC Porto,free transfer,In,liga-nos,2003
CF Os Belenenses,Ferreira,25,CB,FC Porto B,free transfer,In,liga-nos,2003
CF Os Belenenses,Ali El Omari,26,CF,Boavista FC,free transfer,In,liga-nos,2003
CF Os Belenenses,Rui Guerreiro,29,DM,CD Fátima,free transfer,In,liga-nos,2003
CF Os Belenenses,Marco Nuno,25,CF,Lusitano FC Vila Real de Santo António,?,In,liga-nos,2003
CF Os Belenenses,Rodri,20,CF,RSD Alcalá,?,In,liga-nos,2003
CF Os Belenenses,Étienne Bito'o,25,RB,Wits University FC,?,In,liga-nos,2003
CF Os Belenenses,Dário,28,RW,FC Marco (-2008),?,In,liga-nos,2003
CF Os Belenenses,Manoel,24,LW,Moreirense FC,?,In,liga-nos,2003
CF Os Belenenses,Mirra,29,RW,AD Ovarense,?,In,liga-nos,2003
CF Os Belenenses,Geraldo Alves,23,CB,SL Benfica,?,In,liga-nos,2003
CF Os Belenenses,Alessandro Mangiarratti,28,CF,FC Wil 1900,?,In,liga-nos,2003
CF Os Belenenses,Paulo Sérgio,24,DM,CD Nacional,free transfer,Out,liga-nos,2003
CF Os Belenenses,Émerson,25,LB,Shimizu S-Pulse,free transfer,Out,liga-nos,2003
CF Os Belenenses,Pelé,24,CB,SC Farense,free transfer,Out,liga-nos,2003
CF Os Belenenses,Brasília,28,CB,Wisla Kraków,free transfer,Out,liga-nos,2003
CF Os Belenenses,Anders Andersson,24,AM,SL Benfica,free transfer,Out,liga-nos,2003
CF Os Belenenses,Fabrício Ceará,22,CB,CD Santa Clara,free transfer,Out,liga-nos,2003
CF Os Belenenses,Valdiram,24,RW,Clube de Regatas Brasil (AL),free transfer,Out,liga-nos,2003
CF Os Belenenses,Sousa,29,CB,FC Porto,free transfer,Out,liga-nos,2003
CF Os Belenenses,Oumar Sané,27,DM,Esperance Tunis,free transfer,Out,liga-nos,2003
CF Os Belenenses,Leandro,22,Midfield,CD Nacional,free transfer,Out,liga-nos,2003
CF Os Belenenses,Leonardo,21,CF,América Futebol Clube (MG),?,Out,liga-nos,2003
CF Os Belenenses,Hélder Rosário,24,CF,SC Farense,?,Out,liga-nos,2003
CF Os Belenenses,Hugo Henrique,27,CF,Vitória Setúbal FC,?,Out,liga-nos,2003
CF Os Belenenses,Franklin,30,GK,FC Marco (-2008),?,Out,liga-nos,2003
CF Os Belenenses,Chico Silva,25,RM,SC Dragões Sandinenses,?,Out,liga-nos,2003
CF Os Belenenses,Bruno Fernandes,27,CF,Amora FC,?,Out,liga-nos,2003
CF Os Belenenses,Gerson,29,RW,SC Covilhã,?,Out,liga-nos,2003
CF Os Belenenses,Rui Duarte,22,RB,Naval 1º de Maio,loan transfer,Out,liga-nos,2003
CF Os Belenenses,Orestes,25,RB,Vitória Setúbal FC,"End of loan Jun 30, 2003",Out,liga-nos,2003
Boavista FC,Fajardo,25,LW,Naval 1º de Maio,free transfer,In,liga-nos,2003
Boavista FC,Odair,25,DM,FC Penafiel,free transfer,In,liga-nos,2003
Boavista FC,Rogério,28,CF,Clube Futebol Estrela da Amadora,?,In,liga-nos,2003
Boavista FC,Bruno Miguel Veloso Simões,24,AM,Brandenburger SC Süd,?,In,liga-nos,2003
Boavista FC,Loló,27,CB,Unknown,?,In,liga-nos,2003
Boavista FC,Ludemar,27,CF,União de Leiria,€1.20m,Out,liga-nos,2003
Boavista FC,Eduardo Marques,20,RB,Grêmio Foot-Ball Porto Alegrense,€1.00m,Out,liga-nos,2003
Boavista FC,Luís Ferreira,27,GK,CD Mafra,€700k,Out,liga-nos,2003
Boavista FC,Brian Waltrip,23,GK,CD Olivais e Moscavide,free transfer,Out,liga-nos,2003
Boavista FC,Djalmir,23,CB,SC Salgueiros,free transfer,Out,liga-nos,2003
Boavista FC,Leonardo,21,CF,Paysandu SC,free transfer,Out,liga-nos,2003
Boavista FC,Neto,28,CF,CD Mafra,free transfer,Out,liga-nos,2003
Boavista FC,Sousa,28,LB,FC Porto,free transfer,Out,liga-nos,2003
Boavista FC,Ali El Omari,23,CF,Gil Vicente FC,loan transfer,Out,liga-nos,2003
Boavista FC,André Macanga,21,CF,Académica Coimbra,loan transfer,Out,liga-nos,2003
Boavista FC,Fary Faye,26,AM,SC Beira-Mar,?,Out,liga-nos,2003
Boavista FC,Ricardo Sousa,21,CB,SC Beira-Mar,?,Out,liga-nos,2003
Boavista FC,Ricardo Silva,24,RW,Vitória Guimarães SC,?,Out,liga-nos,2003
Boavista FC,Silva,25,AM,Sporting CP,?,Out,liga-nos,2003
Boavista FC,Bosingwa,25,CB,FC Porto,?,Out,liga-nos,2003
Boavista FC,Ricardo,18,LW,Sporting CP,loan transfer,Out,liga-nos,2003
Boavista FC,Sérgio Leite,24,CM,Charlton Athletic,loan transfer,Out,liga-nos,2003
Boavista FC,Nuno Gomes,22,GK,USC Paredes,loan transfer,Out,liga-nos,2003
Boavista FC,Alain Ekwe,25,CB,Pietà Hotspurs FC,loan transfer,Out,liga-nos,2003
Boavista FC,Márcio Santos,19,LB,Clube Atlético Mineiro,loan transfer,Out,liga-nos,2003
Boavista FC,Erivan,21,CF,FC Maia,loan transfer,Out,liga-nos,2003
Boavista FC,João Paulo,33,RW,SC Beira-Mar,-,Out,liga-nos,2003
Boavista FC,Yuri,31,CM,Gil Vicente FC,-,Out,liga-nos,2003
Boavista FC,Alexandre Goulart,33,AM,CD Nacional,-,Out,liga-nos,2003
CD Nacional,Flávio,23,CF,SC Salgueiros,€900k,In,liga-nos,2003
CD Nacional,Marco Almeida,30,CB,CF União Madeira (-2021),free transfer,In,liga-nos,2003
CD Nacional,Rui Lima,21,CB,SC Beira-Mar,free transfer,In,liga-nos,2003
CD Nacional,Fernando Ávalos,23,DM,CD Nacional,free transfer,In,liga-nos,2003
CD Nacional,Diogo Valente,27,GK,GD Chaves,free transfer,In,liga-nos,2003
CD Nacional,Zé Pedro,24,LW,Vitória Setúbal FC,?,In,liga-nos,2003
CD Nacional,Pedro Albergaria,24,CB,FC Maia,?,In,liga-nos,2003
CD Nacional,Saúl,20,RW,SC Beira-Mar,?,In,liga-nos,2003
CD Nacional,Igor Rocha,25,CB,GD Ribeirão,?,In,liga-nos,2003
CD Nacional,Saná Fadeira,25,LW,GD Chaves,?,In,liga-nos,2003
CD Nacional,Jorge Couto,26,AM,   Retired,?,In,liga-nos,2003
CD Nacional,Pedrosa,27,CF,   Retired,loan transfer,In,liga-nos,2003
CD Nacional,Erwin Sánchez,19,CF,   Retired,loan transfer,In,liga-nos,2003
CD Nacional,Michel Neves,26,CF,Chunnam Dragons,free transfer,Out,liga-nos,2003
CD Nacional,Paulo Sérgio,31,CB,CS Marítimo,free transfer,Out,liga-nos,2003
CD Nacional,Émerson Nunes,24,CB,Cruzeiro Esporte Clube,free transfer,Out,liga-nos,2003
CD Nacional,Cléber,24,RB,Cruzeiro Esporte Clube,free transfer,Out,liga-nos,2003
CD Nacional,Hilário,20,RW,Académica Coimbra,loan transfer,Out,liga-nos,2003
CD Nacional,Leandro,25,DM,CR Flamengo,?,Out,liga-nos,2003
CD Nacional,Fernando Cardozo,24,LW,Sport Club Internacional,?,Out,liga-nos,2003
CD Nacional,Mário Carlos,28,CB,Vitória Setúbal FC,?,Out,liga-nos,2003
CD Nacional,Fernando Ávalos,30,GK,Boavista FC,?,Out,liga-nos,2003
CD Nacional,Serginho Baiano,26,GK,FC Paços de Ferreira,?,Out,liga-nos,2003
CD Nacional,Alexandre Goulart,23,RM,Boavista FC,?,Out,liga-nos,2003
CD Nacional,Iván Pérez,29,CB,Deportivo de La Coruña,?,Out,liga-nos,2003
CD Nacional,Diego Clementino,26,LW,Cruzeiro Esporte Clube,?,Out,liga-nos,2003
CD Nacional,Rómulo,23,AM,CF União Madeira (-2021),loan transfer,Out,liga-nos,2003
CD Nacional,Paulo Sérgio,31,SS,CF Os Belenenses,loan transfer,Out,liga-nos,2003
CD Nacional,Hugo Carreira,20,DM,Clube Futebol Estrela da Amadora,loan transfer,Out,liga-nos,2003
CD Nacional,Ricardo Esteves,24,CF,FC Paços de Ferreira,loan transfer,Out,liga-nos,2003
CD Nacional,Nuno Viveiros,34,CB,AD Camacha,-,Out,liga-nos,2003
CD Nacional,Bernardo,32,AM,Clube Futebol Estrela da Amadora,-,Out,liga-nos,2003
CD Nacional,Leandro,42,GK,CF Os Belenenses,-,Out,liga-nos,2003
CD Nacional,Bruno Ferraz,27,CB,Naval 1º de Maio,-,Out,liga-nos,2003
CD Nacional,Arnaud Margueritte,27,CF,Wasquehal Football,"End of loan Dec 31, 2003",Out,liga-nos,2003
Moreirense FC,Marcelo Cruz,25,AM,Marília Atlético Clube (SP),free transfer,In,liga-nos,2003
Moreirense FC,Tonanha,27,RW,Leixões SC,free transfer,In,liga-nos,2003
Moreirense FC,Idalécio,25,RB,Rio Ave FC,free transfer,In,liga-nos,2003
Moreirense FC,Hugo Freire,21,RW,CD Santa Clara,free transfer,In,liga-nos,2003
Moreirense FC,Rogerinho,23,GK,AD Camacha,free transfer,In,liga-nos,2003
Moreirense FC,Sérginho Cunha,24,AM,Esporte Clube Juventude,free transfer,In,liga-nos,2003
Moreirense FC,Adilson,22,DM,CF União Madeira (-2021),?,In,liga-nos,2003
Moreirense FC,André Pinto,28,RW,CD Santa Clara,?,In,liga-nos,2003
Moreirense FC,Predrag Jokanovic,31,LB,   Retired,?,In,liga-nos,2003
Moreirense FC,Jovan Bosancic,24,DM,   Retired,?,In,liga-nos,2003
Moreirense FC,Goran Zivanovic,26,GK,   Retired,?,In,liga-nos,2003
Moreirense FC,Alfredo Bóia,25,CF,Without Club,?,In,liga-nos,2003
Moreirense FC,Iván Pérez,29,CM,Deportivo de La Coruña,?,In,liga-nos,2003
Moreirense FC,Carlos Lima,25,CB,SC Braga,?,In,liga-nos,2003
Moreirense FC,Laelson,29,CM,Vitória Guimarães SC,loan transfer,In,liga-nos,2003
Moreirense FC,Sena,27,CM,FC Penafiel,-,In,liga-nos,2003
Moreirense FC,Bruno Mestre,29,LB,SC Farense,free transfer,Out,liga-nos,2003
Moreirense FC,João Carlos,27,RW,Caçadores das Taipas,free transfer,Out,liga-nos,2003
Moreirense FC,Rêgo,28,GK,Unknown,free transfer,Out,liga-nos,2003
Moreirense FC,Jorge Brítez,36,CB,Maccabi Haifa,free transfer,Out,liga-nos,2003
Moreirense FC,Lito,21,DM,FC Maia,free transfer,Out,liga-nos,2003
Moreirense FC,Tito,23,RB,SC Braga,free transfer,Out,liga-nos,2003
Moreirense FC,Castro,27,RW,AD Fafe,free transfer,Out,liga-nos,2003
Moreirense FC,Nuno Claro,24,GK,Gondomar SC,?,Out,liga-nos,2003
Moreirense FC,Manoel,23,GK,Gil Vicente FC,?,Out,liga-nos,2003
Moreirense FC,Luís Vouzela,29,DM,CD Santa Clara,?,Out,liga-nos,2003
Moreirense FC,Ricardo Fernandes,27,DM,SC Salgueiros,?,Out,liga-nos,2003
Moreirense FC,Bruno,29,RW,CS Marítimo,?,Out,liga-nos,2003
Moreirense FC,Cristian Uribe,27,CB,Without Club,?,Out,liga-nos,2003
Moreirense FC,Serafim,26,DM,CD Santa Clara,?,Out,liga-nos,2003
Moreirense FC,Nuno Cavaleiro,30,LM,FC Vizela,?,Out,liga-nos,2003
Moreirense FC,Rufino Lekué,27,LW,FC Marco (-2008),?,Out,liga-nos,2003
SC Beira-Mar,Altino,32,GK,FC Lixa,free transfer,In,liga-nos,2003
SC Beira-Mar,César Marques,29,CF,FC Famalicão,free transfer,In,liga-nos,2003
SC Beira-Mar,Alex,24,DM,SL Benfica,free transfer,In,liga-nos,2003
SC Beira-Mar,Laelson,23,CF,Varzim SC,loan transfer,In,liga-nos,2003
SC Beira-Mar,Roberto Volpato,28,CB,Criciúma Esporte Clube,?,In,liga-nos,2003
SC Beira-Mar,Sérgio Gomes,34,RM,FC Felgueiras,?,In,liga-nos,2003
SC Beira-Mar,Armando Evangelista,31,CF,FC Lixa,?,In,liga-nos,2003
SC Beira-Mar,Víctor Quintana,26,CM,Olimpia Asunción,?,In,liga-nos,2003
SC Beira-Mar,Mauro César,21,SS,CF União Madeira (-2021),?,In,liga-nos,2003
SC Beira-Mar,João Duarte,25,AM,CD Santa Clara,?,In,liga-nos,2003
SC Beira-Mar,Flávio Meireles,25,CB,Vitória Guimarães SC,loan transfer,In,liga-nos,2003
SC Beira-Mar,Afonso Martins,23,CB,Vitória Guimarães SC,free transfer,Out,liga-nos,2003
SC Beira-Mar,Agostinho,21,LB,Polideportivo Ejido,free transfer,Out,liga-nos,2003
SC Beira-Mar,Andy Marriott,24,GK,Birmingham City,free transfer,Out,liga-nos,2003
SC Beira-Mar,Clyde Wijnhard,34,CB,Oldham Athletic,free transfer,Out,liga-nos,2003
SC Beira-Mar,Malá,22,CB,Odivelas FC,free transfer,Out,liga-nos,2003
SC Beira-Mar,João Paulo,28,RW,Boavista FC,?,Out,liga-nos,2003
SC Beira-Mar,Marian Zeman,24,CB,Vitesse Arnhem,?,Out,liga-nos,2003
SC Beira-Mar,Mário Artur,21,RM,SC Olhanense,?,Out,liga-nos,2003
SC Beira-Mar,Whelliton,24,CF,Córdoba CF,?,Out,liga-nos,2003
SC Beira-Mar,Alejandro Osorio,24,AM,Club Estudiantes de La Plata,?,Out,liga-nos,2003
SC Beira-Mar,Sunny Kingsley,33,RB,Caldas SC,?,Out,liga-nos,2003
SC Beira-Mar,Rui Lima,25,LW,Boavista FC,?,Out,liga-nos,2003
SC Beira-Mar,Saúl,28,CF,Boavista FC,?,Out,liga-nos,2003
SC Beira-Mar,João Casal,19,AM,FC Oliveira do Hospital,loan transfer,Out,liga-nos,2003
SC Beira-Mar,Carvalhinho,32,DM,Caldas SC,-,Out,liga-nos,2003
SC Beira-Mar,Cobra,25,CB,Caldas SC,-,Out,liga-nos,2003
SC Braga,Vitor Silva,23,CF,Oliveira do Bairro SC,free transfer,In,liga-nos,2003
SC Braga,Carlão,26,CB,FC Maia,free transfer,In,liga-nos,2003
SC Braga,Zezinho,29,LB,Clube Atlético Mineiro,free transfer,In,liga-nos,2003
SC Braga,Mariano Fernández,27,DM,Torino Calcio,?,In,liga-nos,2003
SC Braga,Diego Galván,21,RB,Club Olimpo,?,In,liga-nos,2003
SC Braga,Ferreira,22,AM,Gil Vicente FC,?,In,liga-nos,2003
SC Braga,Ricardo Sousa,21,RB,Boavista FC,?,In,liga-nos,2003
SC Braga,Jorge Neves,29,CB,GD Chaves,?,In,liga-nos,2003
SC Braga,Rui Dolores,26,CF,FC Paços de Ferreira,?,In,liga-nos,2003
SC Braga,Fary Faye,27,LB,Boavista FC,?,In,liga-nos,2003
SC Braga,Artur,27,RM,GD Gafanha,?,In,liga-nos,2003
SC Braga,Luís Manuel,22,RB,   Retired,?,In,liga-nos,2003
SC Braga,David Henríquez,29,CF,Without Club,loan transfer,In,liga-nos,2003
SC Braga,Igor,27,AM,FC Maia,loan transfer,In,liga-nos,2003
SC Braga,Maurício,30,CM,Esporte Clube Juventude,loan transfer,In,liga-nos,2003
SC Braga,Kenedy,26,RW,CS Marítimo,-,In,liga-nos,2003
SC Braga,Marco Vanzini,26,LW,Club Nacional,free transfer,Out,liga-nos,2003
SC Braga,Zé Pedro,28,RB,FC Felgueiras,free transfer,Out,liga-nos,2003
SC Braga,Narcisse,20,RW,ASC Jeanne d'Arc Dakar,free transfer,Out,liga-nos,2003
SC Braga,Paulo Fonseca,31,DM,SL Benfica,free transfer,Out,liga-nos,2003
SC Braga,Nem,28,CF,Clube Atlético Mineiro,free transfer,Out,liga-nos,2003
SC Braga,Dominic Foley,25,AM,Watford FC,free transfer,Out,liga-nos,2003
SC Braga,Jorge Luís,20,LW,Varzim SC,free transfer,Out,liga-nos,2003
SC Braga,Paulo Sérgio,26,CF,Montpellier HSC,?,Out,liga-nos,2003
SC Braga,Éder Bonfim,26,CF,SL Benfica,?,Out,liga-nos,2003
SC Braga,Pena,30,CB,FC Porto,?,Out,liga-nos,2003
SC Braga,Kiril Nikolov,27,CF,Litex Lovech,?,Out,liga-nos,2003
SC Braga,Fredrik Söderström,26,RB,FC Porto,?,Out,liga-nos,2003
SC Braga,Nordin Wooter,31,LB,Without Club,?,Out,liga-nos,2003
SC Braga,Nozomi Hiroyama,26,CM,Montpellier HSC,?,Out,liga-nos,2003
SC Braga,Bodunha,24,DM,FC Maia,loan transfer,Out,liga-nos,2003
SC Braga,Abiodun Agunbiade,33,RB,Naval 1º de Maio,-,Out,liga-nos,2003
Académica Coimbra,Carlos André,25,CF,FC Maia,free transfer,In,liga-nos,2003
Académica Coimbra,Gabriel Miguel Bordi,19,CB,CD Logroñés,free transfer,In,liga-nos,2003
Académica Coimbra,Carlos Lima,28,LB,Moreirense FC,free transfer,In,liga-nos,2003
Académica Coimbra,Samson,22,CF,Naval 1º de Maio,free transfer,In,liga-nos,2003
Académica Coimbra,Ibón Arrieta,26,CB,GD Chaves,free transfer,In,liga-nos,2003
Académica Coimbra,Michael Curcija,30,GK,South Melbourne FC,free transfer,In,liga-nos,2003
Académica Coimbra,Mikel Antía,21,CM,SD Ponferradina,loan transfer,In,liga-nos,2003
Académica Coimbra,Tailson,19,AM,Esporte Clube Juventude,loan transfer,In,liga-nos,2003
Académica Coimbra,Celso,24,RB,FC Penafiel,?,In,liga-nos,2003
Académica Coimbra,Tito,24,CF,Moreirense FC,?,In,liga-nos,2003
Académica Coimbra,Nuno Rocha,21,CM,CD Santa Clara,?,In,liga-nos,2003
Académica Coimbra,Nené,26,DM,Caykur Rizespor,?,In,liga-nos,2003
Académica Coimbra,Zé Nuno,28,CF,   Retired,?,In,liga-nos,2003
Académica Coimbra,Flávio Dias,24,CF,Grêmio Foot-Ball Porto Alegrense,loan transfer,In,liga-nos,2003
Académica Coimbra,Zuela,21,CM,Sertanense FC,,In,liga-nos,2003
Académica Coimbra,Pedro Henriques,26,CF,CD Santa Clara,€1.20m,Out,liga-nos,2003
Académica Coimbra,Cédrick Fiston,26,DM,FC Girondins Bordeaux,free transfer,Out,liga-nos,2003
Académica Coimbra,Zé António,28,DM,Varzim SC,free transfer,Out,liga-nos,2003
Académica Coimbra,Khalid Fouhami,25,CF,Standard Liège,free transfer,Out,liga-nos,2003
Académica Coimbra,Ákos Buzsáky,24,CM,FC Porto,free transfer,Out,liga-nos,2003
Académica Coimbra,Paulo Sérgio,24,GK,Sporting CP B,free transfer,Out,liga-nos,2003
Académica Coimbra,Filipe Alvim,24,CF,Esporte Clube Juventude,free transfer,Out,liga-nos,2003
Académica Coimbra,Joeano,31,GK,UD Salamanca,free transfer,Out,liga-nos,2003
Académica Coimbra,Fábio Felicio,25,DM,SC Olhanense,free transfer,Out,liga-nos,2003
Académica Coimbra,Rodolfo Correia,27,GK,Varzim SC,free transfer,Out,liga-nos,2003
Académica Coimbra,Delmer,31,LB,Criciúma Esporte Clube,?,Out,liga-nos,2003
Académica Coimbra,Cacá,30,RW,Albacete Balompié,?,Out,liga-nos,2003
Académica Coimbra,Dionattan,29,LM,Esporte Clube Juventude,?,Out,liga-nos,2003
Académica Coimbra,Dário,20,RW,Al-Jazira (Abu Dhabi),loan transfer,Out,liga-nos,2003
Académica Coimbra,Binho,34,LB,Naval 1º de Maio,-,Out,liga-nos,2003
Académica Coimbra,João Campos,31,LB,SC Pombal,-,Out,liga-nos,2003
Académica Coimbra,Flávio Dias,22,AM,Avaí FC,"End of loan Jun 30, 2003",Out,liga-nos,2003
Académica Coimbra,Pedro Hipólito,21,RW,SC Farense,"End of loan Jun 30, 2003",Out,liga-nos,2003
Académica Coimbra,Márcio Santos,20,CB,Clube Futebol Estrela da Amadora,"End of loan Jun 30, 2003",Out,liga-nos,2003
Académica Coimbra,Roberto,21,AM,Clube Futebol Estrela da Amadora,"End of loan Jun 30, 2003",Out,liga-nos,2003
Rio Ave FC,Khalid Fouhami,21,CM,Spartak-Alania Vladikavkaz ,free transfer,In,liga-nos,2003
Rio Ave FC,André Macanga,22,CB,Boavista FC,free transfer,In,liga-nos,2003
Rio Ave FC,Hilário,26,RB,CD Nacional,free transfer,In,liga-nos,2003
Rio Ave FC,Esquerdinha,24,AM,Goiás EC,?,In,liga-nos,2003
Rio Ave FC,Vítor Vieira,19,LW,FC Penafiel,?,In,liga-nos,2003
Rio Ave FC,Fabien Valeri,30,AM,AS Cannes,?,In,liga-nos,2003
Rio Ave FC,Xano,29,GK,UD Salamanca,?,In,liga-nos,2003
Rio Ave FC,Zé Nando,29,CB,   Retired,?,In,liga-nos,2003
Rio Ave FC,Vital,23,RW,Without Club,?,In,liga-nos,2003
Rio Ave FC,Manuel José,26,CM,FC Porto,free transfer,Out,liga-nos,2003
Rio Ave FC,Pedro Oliveira,32,CF,FC Porto,?,Out,liga-nos,2003
Rio Ave FC,Marcos António,21,CB,FC Porto B,?,Out,liga-nos,2003
Rio Ave FC,Carlos Martins,23,CM,Sporting CP B,?,Out,liga-nos,2003
Rio Ave FC,Cuco,29,CF,CD Santa Clara,loan transfer,Out,liga-nos,2003
Rio Ave FC,Danielson,20,DM,Sociedade Esportiva do Gama (DF),loan transfer,Out,liga-nos,2003
Rio Ave FC,Zé Gomes,20,CM,AD Ovarense,loan transfer,Out,liga-nos,2003
Rio Ave FC,Jaime Júnior,32,CB,Vitória Guimarães SC,-,Out,liga-nos,2003
FC Alverca,Tiago Carneiro,22,CF,GD Joane,€500k,In,liga-nos,2003
FC Alverca,Junas Naciri,21,CB,CF União Madeira (-2021),free transfer,In,liga-nos,2003
FC Alverca,Miguel Mora,25,AM,CF União Madeira (-2021),free transfer,In,liga-nos,2003
FC Alverca,Idalécio,27,LB,CD Nacional,?,In,liga-nos,2003
FC Alverca,Paulo César,21,Midfield,GE Anápolis,loan transfer,In,liga-nos,2003
FC Alverca,Rui Manuel,27,DM,União Nogueirense FC,loan transfer,In,liga-nos,2003
FC Alverca,Romano Sion,24,CF,Universidad de Las Palmas,free transfer,Out,liga-nos,2003
FC Alverca,António Carvalho,19,AM,UD Oliveirense,free transfer,Out,liga-nos,2003
FC Alverca,Mércio,19,LB,Desportivo Aves (- 2020),loan transfer,Out,liga-nos,2003
FC Alverca,Nuno Sousa,25,LW,Gondomar SC,?,Out,liga-nos,2003
FC Alverca,André Vilas Boas,27,SS,FC Porto,?,Out,liga-nos,2003
FC Alverca,Marquinhos,20,CF,Oliveira do Bairro SC,loan transfer,Out,liga-nos,2003
FC Alverca,Peu,20,GK,Without Club,loan transfer,Out,liga-nos,2003
FC Alverca,Alex Afonso,19,AM,Portimonense SC,loan transfer,Out,liga-nos,2003
FC Alverca,Rodolfo,33,DM,SC Lourinhanense,-,Out,liga-nos,2003
FC Alverca,Zé Roberto,22,CM,Elazigspor,"End of loan Jun 30, 2003",Out,liga-nos,2003
Clube Futebol Estrela da Amadora,Nandinho,21,CB,SC Salgueiros,€100k,In,liga-nos,2003
Clube Futebol Estrela da Amadora,Ismael Almeida,24,CF,SC Lourinhanense,free transfer,In,liga-nos,2003
Clube Futebol Estrela da Amadora,Diogo,19,LB,Sporting CP,free transfer,In,liga-nos,2003
Clube Futebol Estrela da Amadora,Bernardo Vasconcelos,24,GK,SC União Torreense,free transfer,In,liga-nos,2003
Clube Futebol Estrela da Amadora,Gutty Sereno,23,CF,CD Alcains,free transfer,In,liga-nos,2003
Clube Futebol Estrela da Amadora,João Antunes,24,RB,SC Lourinhanense,free transfer,In,liga-nos,2003
Clube Futebol Estrela da Amadora,Hugo Santos,26,LW,CD Olivais e Moscavide,free transfer,In,liga-nos,2003
Clube Futebol Estrela da Amadora,Cajú,24,CB,Busan I'Cons,free transfer,In,liga-nos,2003
Clube Futebol Estrela da Amadora,António Alves,29,LW,SC Lourinhanense,free transfer,In,liga-nos,2003
Clube Futebol Estrela da Amadora,Leandro Palma,27,DM,SC Lourinhanense,free transfer,In,liga-nos,2003
Clube Futebol Estrela da Amadora,Filipe Falardo,27,DM,SC Lourinhanense,free transfer,In,liga-nos,2003
Clube Futebol Estrela da Amadora,Pedro Martins,21,CB,   Retired,?,In,liga-nos,2003
Clube Futebol Estrela da Amadora,Bruno Aguiar,25,DM,SL Benfica,?,In,liga-nos,2003
Clube Futebol Estrela da Amadora,Mauro Almeida,27,CB,SC Covilhã,?,In,liga-nos,2003
Clube Futebol Estrela da Amadora,Roberto,26,LB,Académica Coimbra,?,In,liga-nos,2003
Clube Futebol Estrela da Amadora,Mauro Gama,22,AM,UD Rio Maior (-2016),?,In,liga-nos,2003
Clube Futebol Estrela da Amadora,Márcio Santos,32,CB,Académica Coimbra,?,In,liga-nos,2003
Clube Futebol Estrela da Amadora,Júlio César,32,CM,Lokomotiv Moscow,-,In,liga-nos,2003
Clube Futebol Estrela da Amadora,Alex Garcia,28,CM,Leça FC,free transfer,Out,liga-nos,2003
Clube Futebol Estrela da Amadora,Lula,26,AM,Amora FC,free transfer,Out,liga-nos,2003
Clube Futebol Estrela da Amadora,Hugo Carreira,28,RW,CD Nacional,free transfer,Out,liga-nos,2003
Clube Futebol Estrela da Amadora,Abdelsattar Sabry,28,GK,CS Marítimo,free transfer,Out,liga-nos,2003
Clube Futebol Estrela da Amadora,Ivan Litera,28,LW,Portimonense SC,free transfer,Out,liga-nos,2003
Clube Futebol Estrela da Amadora,Rogério,25,CB,CF Os Belenenses,free transfer,Out,liga-nos,2003
Clube Futebol Estrela da Amadora,João Afonso,26,AM,Odivelas FC,free transfer,Out,liga-nos,2003
Clube Futebol Estrela da Amadora,Bernardo,21,CB,CD Nacional,free transfer,Out,liga-nos,2003
Clube Futebol Estrela da Amadora,Marcos,19,GK,Esporte Clube Vitória,?,Out,liga-nos,2003
Clube Futebol Estrela da Amadora,Wesnalton,22,GK,Leixões SC,?,Out,liga-nos,2003
Clube Futebol Estrela da Amadora,Rui Baião,26,CM,Varzim SC,?,Out,liga-nos,2003
Clube Futebol Estrela da Amadora,Paulo Madeira,26,DM,Fluminense Football Club,loan transfer,Out,liga-nos,2003
Clube Futebol Estrela da Amadora,Jordão,20,AM,Without Club,loan transfer,Out,liga-nos,2003
Clube Futebol Estrela da Amadora,Djalma,20,AM,Santa Cruz Futebol Clube (PE),loan transfer,Out,liga-nos,2003
Clube Futebol Estrela da Amadora,Mario Vargas,31,CF,SC Salgueiros,-,Out,liga-nos,2003
Clube Futebol Estrela da Amadora,Juary,36,AM,SER Caxias do Sul (RS),-,Out,liga-nos,2003
Clube Futebol Estrela da Amadora,Paulo Morais,26,GK,Moura AC,"End of loan Jun 30, 2003",Out,liga-nos,2003
Clube Futebol Estrela da Amadora,Rogério,22,RB,Campinense Clube (PB),"End of loan Jun 30, 2003",Out,liga-nos,2003
Clube Futebol Estrela da Amadora,Émerson,24,GK,FC Marco (-2008),"End of loan Jun 30, 2003",Out,liga-nos,2003
Sporting CP,Mauricio Pinilla,20,CF,FC Internazionale,€1.50m,In,liga-nos,2004
Sporting CP,Roudolphe Douala,25,LW,Boavista FC,€1.00m,In,liga-nos,2004
Sporting CP,Joseph Enakarhire,21,CB,Standard Liège,€750k,In,liga-nos,2004
Sporting CP,Rogério,28,RB,Sport Club Corinthians Paulista,free transfer,In,liga-nos,2004
Sporting CP,Mota,24,CF,Chunnam Dragons,free transfer,In,liga-nos,2004
Sporting CP,Hugo Viana,21,AM,Newcastle United,loan transfer,In,liga-nos,2004
