Club,Player,Age,Pos,Club Involved,Fee,Transfer Movement,League Name,Year
EA Guingamp,Lamine Gassama,27,DM,Alanyaspor,?,In,ligue-1,2016
EA Guingamp,Yann Jouffre,26,CF,FC Metz,?,In,ligue-1,2016
EA Guingamp,Denis Bouanga,28,LB,Tours FC,loan transfer,In,ligue-1,2016
EA Guingamp,Faïz Selemani,27,GK,Tours FC,€2.50m,Out,ligue-1,2016
EA Guingamp,Pierre Lavenant,34,DM,US Avranches,free transfer,Out,ligue-1,2016
EA Guingamp,Valentin Lavigne,26,CF,Stade Brestois 29,free transfer,Out,ligue-1,2016
EA Guingamp,Marvin Gakpa,22,Attack,AC Ajaccio,free transfer,Out,ligue-1,2016
EA Guingamp,Lindsay Rose,26,GK,SC Bastia,free transfer,Out,ligue-1,2016
EA Guingamp,Florent Chaigneau,24,CF,Without Club,free transfer,Out,ligue-1,2016
EA Guingamp,Hamadou Karamoko,23,DM,Without Club,loan transfer,Out,ligue-1,2016
EA Guingamp,Ibrahima Sy,20,AM,Without Club,loan transfer,Out,ligue-1,2016
EA Guingamp,Lindsay Rose,26,CM,Olympique Lyon,?,Out,ligue-1,2016
EA Guingamp,Yrondu Musavu-King,23,RB,Granada CF,?,Out,ligue-1,2016
EA Guingamp,Johny Placide,27,CF,Without Club,?,Out,ligue-1,2016
EA Guingamp,Mathieu Bodmer,30,CB,OGC Nice,loan transfer,Out,ligue-1,2016
EA Guingamp,Romain Salin,33,RB,CS Marítimo,-,Out,ligue-1,2016
EA Guingamp,Alexandre Mendy,34,DM,OGC Nice,-,Out,ligue-1,2016
EA Guingamp,Karl-Johan Johnsson,36,RB,Randers FC,-,Out,ligue-1,2016
EA Guingamp,Jordan Ikoko,26,CF,Paris Saint-Germain B,"End of loan Jun 30, 2016",Out,ligue-1,2016
EA Guingamp,Étienne Didot,29,CF,FC Toulouse,"End of loan Jun 30, 2016",Out,ligue-1,2016
FC Toulouse,Lucas Deaux,25,CF,KAA Gent,€6.00m,In,ligue-1,2016
FC Toulouse,Sloan Privat,23,CB,KAA Gent,€2.80m,In,ligue-1,2016
FC Toulouse,Marçal,27,CM,SL Benfica,€2.00m,In,ligue-1,2016
FC Toulouse,Jonas Lössl,30,AM,1.FSV Mainz 05,€1.50m,In,ligue-1,2016
FC Toulouse,Lionel Mathis,22,DM,AJ Auxerre,€700k,In,ligue-1,2016
FC Toulouse,Ronnie Schwartz,18,CF,Waasland-Beveren,loan transfer,In,ligue-1,2016
FC Toulouse,Julien Begue,21,CF,Football Bourg-en-Bresse Péronnas 01,loan transfer,In,ligue-1,2016
FC Toulouse,Mamadou Samassa,18,DM,ESTAC Troyes,?,In,ligue-1,2016
FC Toulouse,Rachid Alioui,18,RW,Nîmes Olympique,loan transfer,In,ligue-1,2016
FC Toulouse,Franck Héry,24,CB,Les Herbiers VF,loan transfer,In,ligue-1,2016
FC Toulouse,Karim Achahbar,25,CF,Quevilly Rouen Métropole,€9.50m,Out,ligue-1,2016
FC Toulouse,Younousse Sankharé,27,CB,LOSC Lille,€500k,Out,ligue-1,2016
FC Toulouse,Laurent Dos Santos,25,AM,RC Strasbourg Alsace,free transfer,Out,ligue-1,2016
FC Toulouse,Mana Dembélé,31,RW,Le Havre AC,free transfer,Out,ligue-1,2016
FC Toulouse,Benjamin Angoua,21,CB,New England Revolution,free transfer,Out,ligue-1,2016
FC Toulouse,Maxime Baca,21,RW,Without Club,free transfer,Out,ligue-1,2016
FC Toulouse,Julien Cardy,24,CF,   Retired,loan transfer,Out,ligue-1,2016
FC Toulouse,Lars Jacobsen,32,CM,   Retired,?,Out,ligue-1,2016
FC Toulouse,Sloan Privat,26,LB,KAA Gent,?,Out,ligue-1,2016
FC Toulouse,Mevlüt Erdinc,20,CM,Hannover 96,loan transfer,Out,ligue-1,2016
FC Toulouse,Andy Delort,23,CM,Tigres UANL,loan transfer,Out,ligue-1,2016
FC Toulouse,Christopher Jullien,23,CB,SC Freiburg,loan transfer,Out,ligue-1,2016
FC Toulouse,Jimmy Durmaz,20,LW,Olympiacos Piraeus,-,Out,ligue-1,2016
FC Toulouse,Ola Toivonen,19,CF,Stade Rennais FC,"End of loan Apr 4, 2017",Out,ligue-1,2016
FC Toulouse,Jessy Pi,23,CB,AS Monaco,"End of loan Jun 30, 2016",Out,ligue-1,2016
AS Nancy-Lorraine,Odsonne Edouard,19,CM,Paris Saint-Germain,€1.50m,In,ligue-1,2016
AS Nancy-Lorraine,Corentin Jean,27,GK,AS Monaco,€500k,In,ligue-1,2016
AS Nancy-Lorraine,Ibrahim Sangaré,21,CB,AS Denguélé d’Odienné,Loan fee: €300k,In,ligue-1,2016
AS Nancy-Lorraine,Dodi Lukébakio,35,DM,RSC Anderlecht,free transfer,In,ligue-1,2016
AS Nancy-Lorraine,Yrondu Musavu-King,29,RW,Udinese Calcio,free transfer,In,ligue-1,2016
AS Nancy-Lorraine,Wissam Ben Yedder,23,CF,Sevilla FC,free transfer,In,ligue-1,2016
AS Nancy-Lorraine,Jean-Armel Kana-Biyik,31,CF,Kayserispor,free transfer,In,ligue-1,2016
AS Nancy-Lorraine,Adrien Regattin,19,DM,Osmanlispor FK,loan transfer,In,ligue-1,2016
AS Nancy-Lorraine,Mihai Roman,21,CM,FC Botosani,?,In,ligue-1,2016
AS Nancy-Lorraine,Maxime Spano,21,CB,Grenoble Foot 38,€5.40m,Out,ligue-1,2016
AS Nancy-Lorraine,Youssef Ben Ali,19,DM,CR Al Hoceima,€3.00m,Out,ligue-1,2016
AS Nancy-Lorraine,Aleksandar Pesic,19,CM,Atalanta BC,€2.50m,Out,ligue-1,2016
AS Nancy-Lorraine,Étienne Didot,22,GK,EA Guingamp,free transfer,Out,ligue-1,2016
AS Nancy-Lorraine,William Matheus,22,CF,Coritiba Foot Ball Club,free transfer,Out,ligue-1,2016
AS Nancy-Lorraine,Zinédine Machach,20,RW,Olympique Marseille,loan transfer,Out,ligue-1,2016
AS Nancy-Lorraine,Dominik Furman,32,CB,Wisla Plock,-,Out,ligue-1,2016
AS Nancy-Lorraine,Uros Spajic,27,CM,RSC Anderlecht,"End of loan Jun 30, 2016",Out,ligue-1,2016
AS Nancy-Lorraine,Mathieu Cafaro,22,GK,Without Club,"End of loan Jun 30, 2016",Out,ligue-1,2016
Dijon FCO,Odsonne Edouard,22,RW,Paris Saint-Germain,€1.50m,In,ligue-1,2016
Dijon FCO,Marcel Tisserand,23,CB,AS Monaco,€1.00m,In,ligue-1,2016
Dijon FCO,Vincent Marchetti,27,LB,AC Ajaccio,€400k,In,ligue-1,2016
Dijon FCO,Sergey Chernik,24,CM,BATE Borisov,€250k,In,ligue-1,2016
Dijon FCO,Erick Cabaco,24,GK,Club Nacional,free transfer,In,ligue-1,2016
Dijon FCO,Alou Diarra,36,CM,Charlton Athletic,free transfer,In,ligue-1,2016
Dijon FCO,Issiar Dia,21,AM,Al-Kharaitiyat SC,free transfer,In,ligue-1,2016
Dijon FCO,Anthony Koura,29,RB,Nîmes Olympique,free transfer,In,ligue-1,2016
Dijon FCO,Christophe Mandanne,19,RB,Al-Fujairah SC,free transfer,In,ligue-1,2016
Dijon FCO,Youssef Aït Bennasser,28,RB,AS Monaco,free transfer,In,ligue-1,2016
Dijon FCO,Serge N'Guessan,28,CB,AFAD Djékanou,free transfer,In,ligue-1,2016
Dijon FCO,Clément Lenglet,28,AM,Sevilla FC,loan transfer,In,ligue-1,2016
Dijon FCO,Youssef Aït Bennasser,27,GK,AS Monaco,?,In,ligue-1,2016
Dijon FCO,Arnaud Lusamba,25,LB,OGC Nice,?,In,ligue-1,2016
Dijon FCO,Quentin Beunardeau,24,RB,AFC Tubize,€1.25m,Out,ligue-1,2016
Dijon FCO,Romain Bauchet,22,GK,RUFC Calais,free transfer,Out,ligue-1,2016
Dijon FCO,Alexis Busin,20,CB,Clermont Foot 63,free transfer,Out,ligue-1,2016
Dijon FCO,Pape Diakhaté,21,CF,Without Club,loan transfer,Out,ligue-1,2016
Dijon FCO,Jonathan Iglesias,21,CM,El Tanque Sisley,loan transfer,Out,ligue-1,2016
Dijon FCO,Brice Samba,21,GK,Olympique Marseille,loan transfer,Out,ligue-1,2016
Dijon FCO,Chang-hoon Kwon,20,DM,Suwon Samsung Bluewings,loan transfer,Out,ligue-1,2016
Dijon FCO,Ádám Lang,27,LB,Videoton FC,?,Out,ligue-1,2016
Dijon FCO,Arnold Bouka Moutou,28,DM,Angers SCO,?,Out,ligue-1,2016
Dijon FCO,Mehdi Abeid,26,RB,Panathinaikos Athens,-,Out,ligue-1,2016
Dijon FCO,Bobby Allain,30,CB,Red Star FC,-,Out,ligue-1,2016
Dijon FCO,Florent Balmont,23,CB,LOSC Lille,"End of loan Jun 30, 2016",Out,ligue-1,2016
Dijon FCO,Dylan Bahamboula,21,CB,AS Monaco,"End of loan Jun 30, 2016",Out,ligue-1,2016
Dijon FCO,Fouad Chafik,21,CF,Stade Lavallois,"End of loan Jun 30, 2016",Out,ligue-1,2016
Dijon FCO,Valentin Rosier,28,DM,Rodez AF,"End of loan Jun 30, 2016",Out,ligue-1,2016
FC Metz,Vincent Rüfli,27,CB,FC Sion,Loan fee: €400k,In,ligue-1,2016
FC Metz,Yunis Abdelhamid,24,AM,Valenciennes FC,free transfer,In,ligue-1,2016
FC Metz,Marvin Martin,33,GK,LOSC Lille,free transfer,In,ligue-1,2016
FC Metz,Benjamin Leroy,24,CB,Thonon Évian Savoie FC,free transfer,In,ligue-1,2016
FC Metz,Oussama Haddadi,21,LW,Club Africain Tunis,free transfer,In,ligue-1,2016
FC Metz,Arnaud Souquet,32,CB,OGC Nice,free transfer,In,ligue-1,2016
FC Metz,Christopher Dilo,32,LB,FC Sochaux-Montbéliard,free transfer,In,ligue-1,2016
FC Metz,Mouhameth Sané,34,LB,AJ Auxerre,free transfer,In,ligue-1,2016
FC Metz,Mamadou Thiam,31,RM,Clermont Foot 63,free transfer,In,ligue-1,2016
FC Metz,Jessy Benet,18,RW,US Avranches,free transfer,In,ligue-1,2016
FC Metz,Enzo Basilio,31,CM,Quevilly Rouen Métropole,?,In,ligue-1,2016
FC Metz,Erwan Maury,29,CF,Quevilly Rouen Métropole,loan transfer,In,ligue-1,2016
FC Metz,Quentin Bernard,28,CF,Stade Brestois 29,loan transfer,In,ligue-1,2016
FC Metz,Johan Gastien,24,CM,Stade Brestois 29,€775k,Out,ligue-1,2016
FC Metz,Abdoulaye Bamba,26,RB,Without Club,free transfer,Out,ligue-1,2016
FC Metz,Steven Paulle,27,DM,Without Club,free transfer,Out,ligue-1,2016
FC Metz,Christopher Jullien,25,CB,SC Freiburg,free transfer,Out,ligue-1,2016
FC Metz,Gaël Andonian,30,AM,Olympique Marseille,free transfer,Out,ligue-1,2016
FC Metz,Wesley Saïd,26,CB,Stade Rennais FC,free transfer,Out,ligue-1,2016
FC Metz,Granddi N'Goyi,20,LW,US Palermo,free transfer,Out,ligue-1,2016
FC Metz,Fallou Diagne,22,AM,SV Werder Bremen,free transfer,Out,ligue-1,2016
FC Metz,Florent Mollet,18,CB,US Créteil-Lusitanos,loan transfer,Out,ligue-1,2016
FC Metz,Eiji Kawashima,21,RB,Dundee United FC,loan transfer,Out,ligue-1,2016
FC Metz,Simon Falette,20,CB,Stade Brestois 29,loan transfer,Out,ligue-1,2016
FC Metz,Opa Nguette,20,AM,Valenciennes FC,loan transfer,Out,ligue-1,2016
FC Metz,Milan Bisevac,21,CF,SS Lazio,loan transfer,Out,ligue-1,2016
FC Metz,Benoît Assou-Ekotto,32,LM,AS Saint-Étienne,?,Out,ligue-1,2016
FC Metz,Franck Signorino,24,RW,Stade Reims,?,Out,ligue-1,2016
FC Metz,Yann Jouffre,24,CF,FC Lorient,?,Out,ligue-1,2016
FC Metz,Ismaïla Sarr,20,CB,Génération Foot,?,Out,ligue-1,2016
FC Metz,Renaud Cohade,25,AM,AS Saint-Étienne,?,Out,ligue-1,2016
FC Metz,Mevlüt Erdinc,27,CF,Hannover 96,?,Out,ligue-1,2016
FC Metz,Cheick Diabaté,21,RW,Osmanlispor FK,loan transfer,Out,ligue-1,2016
FC Metz,Ferjani Sassi,25,GK,Esperance Tunis,-,Out,ligue-1,2016
FC Metz,Romain Métanire,23,AM,KV Kortrijk,-,Out,ligue-1,2016
FC Metz,André Santos,30,CF,FC Arouca,"End of loan Jun 30, 2016",Out,ligue-1,2016
FC Metz,Nuno Reis,29,LB,Panathinaikos Athens,"End of loan Jun 30, 2016",Out,ligue-1,2016
FC Metz,Sergey Krivets,28,RW,Wisla Plock,"End of loan Jun 30, 2016",Out,ligue-1,2016
FC Metz,José Luis Palomino,21,CF,Ludogorets Razgrad,"End of loan Jun 30, 2016",Out,ligue-1,2016
FC Metz,Dieudonné Gbaklé,21,RW,Genclerbirligi Ankara,"End of loan Jun 30, 2016",Out,ligue-1,2016
Amiens SC,Moussa Konaté,24,CF,FC Sion,€3.50m,In,ligue-1,2017
Amiens SC,Bongani Zungu,24,CM,Vitória Guimarães SC,€2.00m,In,ligue-1,2017
Amiens SC,Stiven Mendoza,25,RW,Sport Club Corinthians Paulista,€1.00m,In,ligue-1,2017
Amiens SC,Prince Gouano,23,CB,Atalanta BC,€130k,In,ligue-1,2017
Amiens SC,Madih Talal,19,AM,Angers SCO B,free transfer,In,ligue-1,2017
Amiens SC,Issa Cissokho,32,RB,Angers SCO,free transfer,In,ligue-1,2017
Amiens SC,Jean-Christophe Bouet,33,GK,USL Dunkerque,free transfer,In,ligue-1,2017
Amiens SC,Mathieu Bodmer,34,DM,EA Guingamp,free transfer,In,ligue-1,2017
Amiens SC,Brighton Labeau,21,CF,AS Monaco B,free transfer,In,ligue-1,2017
Amiens SC,Gaël Kakuta,26,AM,Hebei China Fortune,loan transfer,In,ligue-1,2017
Amiens SC,Serge Gakpé,30,RW,Genoa CFC,?,In,ligue-1,2017
Amiens SC,Lacina Traore,27,CF,AS Monaco,loan transfer,In,ligue-1,2017
Amiens SC,Nathan,21,AM,Chelsea FC,loan transfer,In,ligue-1,2017
Amiens SC,Jean-Luc Dompé,21,LW,Standard Liège,loan transfer,In,ligue-1,2017
Amiens SC,Danilo Avelar,28,LB,Torino FC,loan transfer,In,ligue-1,2017
Amiens SC,Sekou Baradji,33,DM,Without Club,-,In,ligue-1,2017
Amiens SC,Aboubakar Kamara,22,CF,Fulham FC,€6.00m,Out,ligue-1,2017
Amiens SC,Tanguy Ndombélé,20,CM,Olympique Lyon,Loan fee: €2.00m,Out,ligue-1,2017
Amiens SC,Hacène Cherifi,25,AM,Vlamertinge SK,free transfer,Out,ligue-1,2017
Amiens SC,Alioune Ba,27,CB,Stade Lavallois,free transfer,Out,ligue-1,2017
Amiens SC,Joachim Eickmayer,24,DM,Les Herbiers VF,free transfer,Out,ligue-1,2017
Amiens SC,Matthieu Fontaine,30,CB,Red Star FC,free transfer,Out,ligue-1,2017
Amiens SC,Richard Soumah,30,LB,Maccabi Petah Tikva,free transfer,Out,ligue-1,2017
Amiens SC,Jordan Lefort,23,CB,Quevilly Rouen Métropole,loan transfer,Out,ligue-1,2017
Amiens SC,Réda Rabeï,23,CM,Juventus Bukarest,loan transfer,Out,ligue-1,2017
Amiens SC,Brighton Labeau,22,CF,US Créteil-Lusitanos,loan transfer,Out,ligue-1,2017
Amiens SC,Réda Rabeï,23,CM,AS Lyon-Duchère,loan transfer,Out,ligue-1,2017
Amiens SC,Nathan Dekoke,21,LB,US Boulogne,loan transfer,Out,ligue-1,2017
Amiens SC,Yannick Mamilonne,25,CF,Quevilly Rouen Métropole,loan transfer,Out,ligue-1,2017
Amiens SC,Jean Calvé,33,RB,Without Club,-,Out,ligue-1,2017
Amiens SC,Nathan,21,AM,Chelsea FC,"End of loan Dec 31, 2017",Out,ligue-1,2017
Amiens SC,Junior Tallo,24,CF,LOSC Lille,"End of loan Jun 30, 2017",Out,ligue-1,2017
Angers SCO,Enzo Crivelli,22,CF,FC Girondins Bordeaux,€4.00m,In,ligue-1,2017
Angers SCO,Thomas Touré,23,LW,FC Girondins Bordeaux,€3.00m,In,ligue-1,2017
Angers SCO,Lassana Coulibaly,21,CM,SC Bastia,€2.00m,In,ligue-1,2017
Angers SCO,Baptiste Guillaume,22,CF,LOSC Lille,€2.00m,In,ligue-1,2017
Angers SCO,Angelo Fulgini,20,AM,Valenciennes FC,€1.40m,In,ligue-1,2017
Angers SCO,Wilfried Kanga,19,CF,Paris Saint-Germain U19,free transfer,In,ligue-1,2017
Angers SCO,Saliou Ciss,27,LB,Valenciennes FC,free transfer,In,ligue-1,2017
Angers SCO,Loïc Puyo,28,CM,AS Nancy-Lorraine,free transfer,In,ligue-1,2017
Angers SCO,Prince Oniangué,29,DM,Wolverhampton Wanderers,loan transfer,In,ligue-1,2017
Angers SCO,Jeff Reine-Adélaïde,20,AM,Arsenal FC U23,loan transfer,In,ligue-1,2017
Angers SCO,Ludovic Butelle,34,GK,Club Brugge KV,?,In,ligue-1,2017
Angers SCO,Youcef Belaïli,25,LW,Disqualification,-,In,ligue-1,2017
Angers SCO,Nicolas Pépé,22,RW,LOSC Lille,€18.00m,Out,ligue-1,2017
Angers SCO,Famara Diédhiou,24,CF,Bristol City,€6.00m,Out,ligue-1,2017
Angers SCO,Yoane Wissa,21,LW,FC Lorient,€2.00m,Out,ligue-1,2017
Angers SCO,Cheikh N'Doye,31,CM,Birmingham City,free transfer,Out,ligue-1,2017
Angers SCO,Grégory Bourillon,33,CB,LB Châteauroux,free transfer,Out,ligue-1,2017
Angers SCO,Issa Cissokho,32,RB,Amiens SC,free transfer,Out,ligue-1,2017
Angers SCO,Denis Petric,29,GK,EA Guingamp,free transfer,Out,ligue-1,2017
Angers SCO,Youcef Belaïli,25,LW,Esperance Tunis,free transfer,Out,ligue-1,2017
Angers SCO,Saliou Ciss,28,LB,Valenciennes FC,loan transfer,Out,ligue-1,2017
Angers SCO,Alexandre Letellier,27,GK,BSC Young Boys,loan transfer,Out,ligue-1,2017
Angers SCO,Enzo Crivelli,22,CF,SM Caen,loan transfer,Out,ligue-1,2017
Angers SCO,Gabriel Mutombo,21,CB,US Orléans,loan transfer,Out,ligue-1,2017
Angers SCO,Mathias Serin,25,AM,USL Dunkerque,loan transfer,Out,ligue-1,2017
Angers SCO,Férébory Doré,28,CF,Clermont Foot 63,loan transfer,Out,ligue-1,2017
Angers SCO,Yoane Wissa,20,LW,AC Ajaccio,loan transfer,Out,ligue-1,2017
Angers SCO,Pablo Martínez,28,CB,RC Strasbourg Alsace,?,Out,ligue-1,2017
Angers SCO,Mehdi Tahrat,27,CB,Valenciennes FC,loan transfer,Out,ligue-1,2017
Angers SCO,Jamel Saihi,30,DM,   Retired,-,Out,ligue-1,2017
Angers SCO,Dickson Nwakaeme,31,CF,Without Club,-,Out,ligue-1,2017
Angers SCO,Kévin Bérigaud,29,CF,Montpellier HSC,"End of loan Jun 30, 2017",Out,ligue-1,2017
Angers SCO,Jonathan Bamba,21,LW,AS Saint-Étienne,"End of loan Jun 30, 2017",Out,ligue-1,2017
FC Girondins Bordeaux,Nicolas de Préville,26,CF,LOSC Lille,€8.00m,In,ligue-1,2017
FC Girondins Bordeaux,Jonathan Cafu,26,RW,Ludogorets Razgrad,€7.50m,In,ligue-1,2017
FC Girondins Bordeaux,Otávio,23,DM,Atlético Paranaense,€5.00m,In,ligue-1,2017
FC Girondins Bordeaux,Youssouf Sabaly,24,RB,Paris Saint-Germain,€4.00m,In,ligue-1,2017
FC Girondins Bordeaux,Lukas Lerager,23,CM,SV Zulte Waregem,€3.50m,In,ligue-1,2017
FC Girondins Bordeaux,Vukasin Jovanovic,21,CB,Zenit St. Petersburg,€3.00m,In,ligue-1,2017
FC Girondins Bordeaux,Paul Baysse,29,CB,Málaga CF,€1.00m,In,ligue-1,2017
FC Girondins Bordeaux,Alexandre Mendy,23,CF,EA Guingamp,€600k,In,ligue-1,2017
FC Girondins Bordeaux,Benoît Costil,29,GK,Stade Rennais FC,free transfer,In,ligue-1,2017
FC Girondins Bordeaux,Soualiho Meïté,23,CM,AS Monaco,loan transfer,In,ligue-1,2017
FC Girondins Bordeaux,Martin Braithwaite,26,CF,Middlesbrough FC,loan transfer,In,ligue-1,2017
FC Girondins Bordeaux,Matheus Pereira,19,CM,Juventus FC,loan transfer,In,ligue-1,2017
FC Girondins Bordeaux,Adam Ounas,20,RW,SSC Napoli,€12.00m,Out,ligue-1,2017
FC Girondins Bordeaux,Enzo Crivelli,22,CF,Angers SCO,€4.00m,Out,ligue-1,2017
FC Girondins Bordeaux,Thomas Touré,23,LW,Angers SCO,€3.00m,Out,ligue-1,2017
FC Girondins Bordeaux,Isaac Kiese Thelin,25,CF,RSC Anderlecht,€2.75m,Out,ligue-1,2017
FC Girondins Bordeaux,Nicolas Pallois,29,CB,FC Nantes,€2.00m,Out,ligue-1,2017
FC Girondins Bordeaux,Jérémy Ménez,30,CF,Antalyaspor,€1.50m,Out,ligue-1,2017
FC Girondins Bordeaux,Frédéric Guilbert,22,RB,SM Caen,€1.50m,Out,ligue-1,2017
FC Girondins Bordeaux,Mauro Arambarri,21,CM,CA Boston River,€1.00m,Out,ligue-1,2017
FC Girondins Bordeaux,Cédric Yambéré,26,CB,Dijon FCO,€500k,Out,ligue-1,2017
FC Girondins Bordeaux,Jorris Romil,22,RW,Valenciennes FC,free transfer,Out,ligue-1,2017
FC Girondins Bordeaux,Cédric Carrasso,35,GK,Galatasaray,free transfer,Out,ligue-1,2017
FC Girondins Bordeaux,Kévin Soni,19,CF,CF Peralada,free transfer,Out,ligue-1,2017
FC Girondins Bordeaux,Paul Bernardoni,20,GK,Clermont Foot 63,loan transfer,Out,ligue-1,2017
FC Girondins Bordeaux,Aaron Boupendza,21,CF,Pau FC,loan transfer,Out,ligue-1,2017
FC Girondins Bordeaux,Daniel Mancini,20,RW,Tours FC,loan transfer,Out,ligue-1,2017
FC Girondins Bordeaux,Vukasin Jovanovic,21,CB,SD Eibar,loan transfer,Out,ligue-1,2017
FC Girondins Bordeaux,Diego Rolán,24,CF,Málaga CF,loan transfer,Out,ligue-1,2017
FC Girondins Bordeaux,Nicolas Maurice-Belay,32,LM,Without Club,-,Out,ligue-1,2017
FC Girondins Bordeaux,Abdou Traoré,29,CM,Without Club,-,Out,ligue-1,2017
FC Girondins Bordeaux,Jérémy Toulalan,34,DM,   Retired,-,Out,ligue-1,2017
FC Girondins Bordeaux,Matheus Pereira,19,CM,Juventus FC,"End of loan Jan 31, 2018",Out,ligue-1,2017
FC Girondins Bordeaux,Vukasin Jovanovic,21,CB,Zenit St. Petersburg,"End of loan Jun 30, 2017",Out,ligue-1,2017
FC Girondins Bordeaux,Youssouf Sabaly,24,RB,Paris Saint-Germain,"End of loan Jun 30, 2017",Out,ligue-1,2017
SM Caen,Alexander Djiku,22,CB,SC Bastia,€2.00m,In,ligue-1,2017
SM Caen,Frédéric Guilbert,22,RB,FC Girondins Bordeaux,€1.50m,In,ligue-1,2017
SM Caen,Stef Peeters,25,CM,Sint-Truidense VV,€1.35m,In,ligue-1,2017
SM Caen,Jan Repas,20,CM,NK Domzale,€1.00m,In,ligue-1,2017
SM Caen,Timo Stavitski,18,RW,Rovaniemen Palloseura,€600k,In,ligue-1,2017
SM Caen,Baissama Sankoh,25,DM,EA Guingamp,€500k,In,ligue-1,2017
SM Caen,Brice Samba,23,GK,Olympique Marseille,free transfer,In,ligue-1,2017
SM Caen,Adama Mbengue,23,LB,Diambars Football Club,free transfer,In,ligue-1,2017
SM Caen,Youssef Aït Bennasser,21,DM,AS Monaco,loan transfer,In,ligue-1,2017
SM Caen,Enzo Crivelli,22,CF,Angers SCO,loan transfer,In,ligue-1,2017
SM Caen,Jean-Victor Makengo,19,CM,OGC Nice,€6.00m,Out,ligue-1,2017
SM Caen,Jordan Adéoti,28,DM,AJ Auxerre,free transfer,Out,ligue-1,2017
SM Caen,Alaeddine Yahia,35,CB,AS Nancy-Lorraine,free transfer,Out,ligue-1,2017
SM Caen,Louis Deschateaux,20,GK,US Alençon,free transfer,Out,ligue-1,2017
SM Caen,Syam Ben Youssef,28,CB,Kasimpasa,free transfer,Out,ligue-1,2017
SM Caen,Valentin Voisin,21,DM,US Avranches,loan transfer,Out,ligue-1,2017
SM Caen,Emmanuel Imorou,28,LB,Cercle Brugge ,loan transfer,Out,ligue-1,2017
SM Caen,Yann Karamoh,19,LW,Inter Milan,loan transfer,Out,ligue-1,2017
SM Caen,Chaker Alhadhur,25,LB,LB Châteauroux,loan transfer,Out,ligue-1,2017
SM Caen,Paul Reulet,23,GK,US Boulogne,loan transfer,Out,ligue-1,2017
SM Caen,Pape Sané,25,CF,AJ Auxerre,loan transfer,Out,ligue-1,2017
SM Caen,Jonathan Delaplace,31,CM,FC Lorient,?,Out,ligue-1,2017
SM Caen,Jeff Louis,25,AM,Quevilly Rouen Métropole,loan transfer,Out,ligue-1,2017
SM Caen,Steed Malbranque,37,CM,   Career break,-,Out,ligue-1,2017
SM Caen,Nicolas Seube,37,DM,   Retired,-,Out,ligue-1,2017
SM Caen,Frédéric Guilbert,22,RB,FC Girondins Bordeaux,"End of loan Jun 30, 2017",Out,ligue-1,2017
Dijon FCO,Benjamin Jeannot,25,CF,FC Lorient,€2.00m,In,ligue-1,2017
Dijon FCO,Wesley Lautoa,29,CB,FC Lorient,€1.50m,In,ligue-1,2017
Dijon FCO,Wesley Saïd,22,CF,Stade Rennais FC,€1.50m,In,ligue-1,2017
Dijon FCO,Cédric Yambéré,26,CB,FC Girondins Bordeaux,€500k,In,ligue-1,2017
Dijon FCO,Eden Massouema,20,DM,Paris FC,free transfer,In,ligue-1,2017
Dijon FCO,Naïm Sliti,24,LW,LOSC Lille,loan transfer,In,ligue-1,2017
Dijon FCO,Xeka,22,CM,LOSC Lille,loan transfer,In,ligue-1,2017
Dijon FCO,Papy Djilobodji,28,CB,Sunderland AFC,loan transfer,In,ligue-1,2017
Dijon FCO,Loïs Diony,24,CF,AS Saint-Étienne,€10.00m,Out,ligue-1,2017
Dijon FCO,Pierre Lees-Melou,24,DM,OGC Nice,€4.00m,Out,ligue-1,2017
Dijon FCO,Mamadou Thiam,22,CF,Barnsley FC,€1.00m,Out,ligue-1,2017
Dijon FCO,Jordan Lotiès,32,CB,KAS Eupen,free transfer,Out,ligue-1,2017
Dijon FCO,Anthony Belmonte,21,CM,Levski Sofia,free transfer,Out,ligue-1,2017
Dijon FCO,Jérémie Bela,24,LW,Albacete Balompié,free transfer,Out,ligue-1,2017
Dijon FCO,Yohann Rivière,33,CF,US Créteil-Lusitanos,free transfer,Out,ligue-1,2017
Dijon FCO,Enzo Basilio,22,GK,Rodez AF,loan transfer,Out,ligue-1,2017
Dijon FCO,Jessy Benet,22,CM,Grenoble Foot 38,loan transfer,Out,ligue-1,2017
Dijon FCO,Ádám Lang,24,CB,AS Nancy-Lorraine,loan transfer,Out,ligue-1,2017
Dijon FCO,Yunis Abdelhamid,29,CB,Stade Reims,?,Out,ligue-1,2017
Dijon FCO,Dylan Bahamboula,22,AM,GFC Ajaccio,loan transfer,Out,ligue-1,2017
Dijon FCO,Marvin Martin,29,AM,LOSC Lille,"End of loan Jun 30, 2017",Out,ligue-1,2017
EA Guingamp,Marcus Thuram,19,CF,FC Sochaux-Montbéliard,€600k,In,ligue-1,2017
EA Guingamp,Pedro Rebocho,22,LB,SL Benfica,€550k,In,ligue-1,2017
EA Guingamp,Lebogang Phiri,22,CM,Bröndby IF,€225k,In,ligue-1,2017
EA Guingamp,Denis Petric,29,GK,Angers SCO,free transfer,In,ligue-1,2017
EA Guingamp,Clément Grenier,27,CM,Olympique Lyon,free transfer,In,ligue-1,2017
EA Guingamp,Franck Tabanou,28,LB,Swansea City,free transfer,In,ligue-1,2017
